rk,player,g,att,yds,avg,td,rec,yds_2,avg_2,td_2,plays,yds_3,avg_3,td_3,school,player_link,player_id,season
5,Michael Mosley,10,21,75,3.6,0,1,5,5.0,0,22,80,3.6,0,louisiana-tech,/cfb/players/michael-mosley-1,michael-mosley-1,2007
6,Phillip Livas,12,10,72,7.2,0,28,504,18.0,3,38,576,15.2,3,louisiana-tech,/cfb/players/phillip-livas-1,phillip-livas-1,2007
7,Dennis Morris,12,7,15,2.1,1,9,79,8.8,0,16,94,5.9,1,louisiana-tech,/cfb/players/dennis-morris-1,dennis-morris-1,2007
8,Brian Jackson,10,1,18,18.0,0,11,143,13.0,3,12,161,13.4,3,louisiana-tech,/cfb/players/brian-jackson-1,brian-jackson-1,2007
9,Philip Beck,12,1,7,7.0,0,30,359,12.0,1,31,366,11.8,1,louisiana-tech,/cfb/players/philip-beck-1,philip-beck-1,2007
10,Ross Jenkins,1,1,7,7.0,0,,,,,1,7,7.0,0,louisiana-tech,/cfb/players/ross-jenkins-1,ross-jenkins-1,2007
11,Chris Keagle,12,1,2,2.0,0,,,,,1,2,2.0,0,louisiana-tech,/cfb/players/chris-keagle-1,chris-keagle-1,2007
12,Weldon Brown,12,1,-10,-10.0,0,,,,,1,-10,-10.0,0,louisiana-tech,/cfb/players/weldon-brown-1,weldon-brown-1,2007
13,Anthony Harrison,12,,,,,33,293,8.9,0,33,293,8.9,0,louisiana-tech,/cfb/players/anthony-harrison-1,anthony-harrison-1,2007
14,Dustin Mitchell,12,,,,,29,198,6.8,2,29,198,6.8,2,louisiana-tech,/cfb/players/dustin-mitchell-1,dustin-mitchell-1,2007
15,Joe Anderson,10,,,,,27,186,6.9,1,27,186,6.9,1,louisiana-tech,/cfb/players/joe-anderson-1,joe-anderson-1,2007
16,Shane Womack,10,,,,,19,246,12.9,1,19,246,12.9,1,louisiana-tech,/cfb/players/shane-womack-1,shane-womack-1,2007
17,Josh Wheeler,4,,,,,2,21,10.5,1,2,21,10.5,1,louisiana-tech,/cfb/players/josh-wheeler-1,josh-wheeler-1,2007
18,Shawn Simmons,3,,,,,1,8,8.0,0,1,8,8.0,0,louisiana-tech,/cfb/players/shawn-simmons-1,shawn-simmons-1,2007
19,Ryan Considine,12,,,,,1,-1,-1.0,0,1,-1,-1.0,0,louisiana-tech,/cfb/players/ryan-considine-1,ryan-considine-1,2007
1,Daniel Porter,13,222,1164,5.2,9,12,181,15.1,1,234,1345,5.7,10,louisiana-tech,/cfb/players/daniel-porter-1,daniel-porter-1,2008
2,Patrick Jackson,13,143,653,4.6,8,16,196,12.3,3,159,849,5.3,11,louisiana-tech,/cfb/players/patrick-jackson-1,patrick-jackson-1,2008
3,Ross Jenkins,11,61,56,0.9,1,1,-8,-8.0,0,62,48,0.8,1,louisiana-tech,/cfb/players/ross-jenkins-1,ross-jenkins-1,2008
4,Phillip Livas,13,30,337,11.2,2,43,607,14.1,2,73,944,12.9,4,louisiana-tech,/cfb/players/phillip-livas-1,phillip-livas-1,2008
5,Myke Compton,12,21,74,3.5,1,3,6,2.0,0,24,80,3.3,1,louisiana-tech,/cfb/players/myke-compton-1,myke-compton-1,2008
6,Taylor Bennett,7,20,55,2.8,0,,,,,20,55,2.8,0,louisiana-tech,/cfb/players/taylor-bennett-1,taylor-bennett-1,2008
7,R.P. Stuart,13,9,79,8.8,2,7,58,8.3,0,16,137,8.6,2,louisiana-tech,/cfb/players/rp-stuart-1,rp-stuart-1,2008
8,Allen Gilbert,2,3,17,5.7,0,,,,,3,17,5.7,0,louisiana-tech,/cfb/players/allen-gilbert-1,allen-gilbert-1,2008
9,Adrian Logan,11,1,10,10.0,0,,,,,1,10,10.0,0,louisiana-tech,/cfb/players/adrian-logan-1,adrian-logan-1,2008
10,Quin Harris,10,1,6,6.0,0,,,,,1,6,6.0,0,louisiana-tech,/cfb/players/quin-harris-1,quin-harris-1,2008
11,Chris Keagle,13,1,4,4.0,0,,,,,1,4,4.0,0,louisiana-tech,/cfb/players/chris-keagle-1,chris-keagle-1,2008
12,Shane Womack,10,1,-2,-2.0,0,8,109,13.6,1,9,107,11.9,1,louisiana-tech,/cfb/players/shane-womack-1,shane-womack-1,2008
13,Philip Beck,13,,,,,25,268,10.7,0,25,268,10.7,0,louisiana-tech,/cfb/players/philip-beck-1,philip-beck-1,2008
14,Houston Tuminello,11,,,,,12,117,9.8,0,12,117,9.8,0,louisiana-tech,/cfb/players/houston-tuminello-1,houston-tuminello-1,2008
15,Anthony Harrison,13,,,,,9,101,11.2,0,9,101,11.2,0,louisiana-tech,/cfb/players/anthony-harrison-1,anthony-harrison-1,2008
16,Dennis Morris,12,,,,,7,158,22.6,1,7,158,22.6,1,louisiana-tech,/cfb/players/dennis-morris-1,dennis-morris-1,2008
17,Dustin Mitchell,13,,,,,7,112,16.0,1,7,112,16.0,1,louisiana-tech,/cfb/players/dustin-mitchell-1,dustin-mitchell-1,2008
18,Josh Wheeler,2,,,,,4,63,15.8,0,4,63,15.8,0,louisiana-tech,/cfb/players/josh-wheeler-1,josh-wheeler-1,2008
19,Adrian Linwood,4,,,,,2,48,24.0,0,2,48,24.0,0,louisiana-tech,/cfb/players/adrian-linwood-1,adrian-linwood-1,2008
20,Eric Fiege,4,,,,,2,12,6.0,0,2,12,6.0,0,louisiana-tech,/cfb/players/eric-fiege-1,eric-fiege-1,2008
1,Daniel Porter,12,211,1132,5.4,11,21,142,6.8,0,232,1274,5.5,11,louisiana-tech,/cfb/players/daniel-porter-1,daniel-porter-1,2009
2,Ross Jenkins,12,79,73,0.9,2,,,,,79,73,0.9,2,louisiana-tech,/cfb/players/ross-jenkins-1,ross-jenkins-1,2009
3,Tyrone Duplessis,9,70,277,4.0,0,6,63,10.5,0,76,340,4.5,0,louisiana-tech,/cfb/players/tyrone-duplessis-1,tyrone-duplessis-1,2009
4,Myke Compton,11,48,186,3.9,4,7,66,9.4,0,55,252,4.6,4,louisiana-tech,/cfb/players/myke-compton-1,myke-compton-1,2009
5,D.J. Morrow,7,31,150,4.8,1,4,26,6.5,0,35,176,5.0,1,louisiana-tech,/cfb/players/dj-morrow-1,dj-morrow-1,2009
6,Phillip Livas,12,25,249,10.0,0,20,205,10.3,0,45,454,10.1,0,louisiana-tech,/cfb/players/phillip-livas-1,phillip-livas-1,2009
7,Colby Cameron,5,10,20,2.0,1,,,,,10,20,2.0,1,louisiana-tech,/cfb/players/colby-cameron-1,colby-cameron-1,2009
8,Lyle Fitte,12,9,96,10.7,1,12,133,11.1,1,21,229,10.9,2,louisiana-tech,/cfb/players/lyle-fitte-1,lyle-fitte-1,2009
9,R.P. Stuart,9,5,45,9.0,0,17,249,14.6,1,22,294,13.4,1,louisiana-tech,/cfb/players/rp-stuart-1,rp-stuart-1,2009
10,Adrian Linwood,7,1,2,2.0,0,10,113,11.3,1,11,115,10.5,1,louisiana-tech,/cfb/players/adrian-linwood-1,adrian-linwood-1,2009
11,Dennis Morris,12,,,,,38,623,16.4,12,38,623,16.4,12,louisiana-tech,/cfb/players/dennis-morris-1,dennis-morris-1,2009
12,Dustin Mitchell,12,,,,,21,216,10.3,0,21,216,10.3,0,louisiana-tech,/cfb/players/dustin-mitchell-1,dustin-mitchell-1,2009
13,Cruz Williams,12,,,,,15,259,17.3,3,15,259,17.3,3,louisiana-tech,/cfb/players/cruz-williams-1,cruz-williams-1,2009
14,Houston Tuminello,4,,,,,10,76,7.6,1,10,76,7.6,1,louisiana-tech,/cfb/players/houston-tuminello-1,houston-tuminello-1,2009
15,Eric Harper,8,,,,,2,35,17.5,0,2,35,17.5,0,louisiana-tech,/cfb/players/eric-harper-2,eric-harper-2,2009
16,Roosevelt Falls,6,,,,,2,32,16.0,0,2,32,16.0,0,louisiana-tech,/cfb/players/roosevelt-falls-1,roosevelt-falls-1,2009
17,Chandler Spence,7,,,,,2,7,3.5,0,2,7,3.5,0,louisiana-tech,/cfb/players/chandler-spence-1,chandler-spence-1,2009
18,Quinn Giles,8,,,,,1,12,12.0,0,1,12,12.0,0,louisiana-tech,/cfb/players/quinn-giles-1,quinn-giles-1,2009
1,Lennon Creer,12,212,1181,5.6,10,25,181,7.2,0,237,1362,5.7,10,louisiana-tech,/cfb/players/lennon-creer-1,lennon-creer-1,2010
2,Ross Jenkins,11,55,108,2.0,4,1,43,43.0,0,56,151,2.7,4,louisiana-tech,/cfb/players/ross-jenkins-1,ross-jenkins-1,2010
3,Ray Holley,12,49,206,4.2,2,11,98,8.9,0,60,304,5.1,2,louisiana-tech,/cfb/players/ray-holley-1,ray-holley-1,2010
4,Myke Compton,12,48,177,3.7,2,12,71,5.9,0,60,248,4.1,2,louisiana-tech,/cfb/players/myke-compton-1,myke-compton-1,2010
5,Colby Cameron,10,25,45,1.8,0,,,,,25,45,1.8,0,louisiana-tech,/cfb/players/colby-cameron-1,colby-cameron-1,2010
6,Tarik Hakmi,3,23,41,1.8,1,,,,,23,41,1.8,1,louisiana-tech,/cfb/players/tarik-hakmi-1,tarik-hakmi-1,2010
7,Phillip Livas,10,19,153,8.1,2,22,266,12.1,2,41,419,10.2,4,louisiana-tech,/cfb/players/phillip-livas-1,phillip-livas-1,2010
8,Lyle Fitte,12,12,57,4.8,1,25,219,8.8,0,37,276,7.5,1,louisiana-tech,/cfb/players/lyle-fitte-1,lyle-fitte-1,2010
9,Tim Molton,5,9,93,10.3,0,10,83,8.3,2,19,176,9.3,2,louisiana-tech,/cfb/players/tim-molton-1,tim-molton-1,2010
10,Steven Ensminger,2,1,7,7.0,0,,,,,1,7,7.0,0,louisiana-tech,/cfb/players/steven-ensminger-1,steven-ensminger-1,2010
11,Matt Broha,12,1,6,6.0,0,1,8,8.0,0,2,14,7.0,0,louisiana-tech,/cfb/players/matt-broha-1,matt-broha-1,2010
12,Roosevelt Falls,11,1,3,3.0,0,,,,,1,3,3.0,0,louisiana-tech,/cfb/players/roosevelt-falls-1,roosevelt-falls-1,2010
13,Ryan Williams,12,1,-3,-3.0,0,,,,,1,-3,-3.0,0,louisiana-tech,/cfb/players/ryan-williams-3,ryan-williams-3,2010
14,Taulib Ikharo,12,,,,,50,530,10.6,4,50,530,10.6,4,louisiana-tech,/cfb/players/taulib-ikharo-1,taulib-ikharo-1,2010
15,Richie Casey,12,,,,,42,432,10.3,3,42,432,10.3,3,louisiana-tech,/cfb/players/richie-casey-1,richie-casey-1,2010
16,Ahmad Paige,7,,,,,16,217,13.6,2,16,217,13.6,2,louisiana-tech,/cfb/players/ahmad-paige-1,ahmad-paige-1,2010
17,Andrew Guillot,12,,,,,14,81,5.8,1,14,81,5.8,1,louisiana-tech,/cfb/players/andrew-guillot-1,andrew-guillot-1,2010
18,David Gru,9,,,,,10,122,12.2,0,10,122,12.2,0,louisiana-tech,/cfb/players/david-gru-1,david-gru-1,2010
19,Jacarri Jackson,11,,,,,10,113,11.3,0,10,113,11.3,0,louisiana-tech,/cfb/players/jacarri-jackson-1,jacarri-jackson-1,2010
20,Eric Harper,7,,,,,6,96,16.0,2,6,96,16.0,2,louisiana-tech,/cfb/players/eric-harper-2,eric-harper-2,2010
21,Carey Fortson,7,,,,,4,64,16.0,0,4,64,16.0,0,louisiana-tech,/cfb/players/carey-fortson-1,carey-fortson-1,2010
22,Quinn Giles,7,,,,,1,3,3.0,0,1,3,3.0,0,louisiana-tech,/cfb/players/quinn-giles-1,quinn-giles-1,2010
1,Lennon Creer,10,198,838,4.2,9,18,93,5.2,1,216,931,4.3,10,louisiana-tech,/cfb/players/lennon-creer-1,lennon-creer-1,2011
2,Hunter Lee,13,135,650,4.8,5,13,126,9.7,0,148,776,5.2,5,louisiana-tech,/cfb/players/hunter-lee-1,hunter-lee-1,2011
3,Nick Isham,10,49,-19,-0.4,2,2,13,6.5,0,51,-6,-0.1,2,louisiana-tech,/cfb/players/nick-isham-1,nick-isham-1,2011
4,Colby Cameron,7,43,180,4.2,0,,,,,43,180,4.2,0,louisiana-tech,/cfb/players/colby-cameron-1,colby-cameron-1,2011
5,Ray Holley,4,36,144,4.0,4,4,29,7.3,0,40,173,4.3,4,louisiana-tech,/cfb/players/ray-holley-1,ray-holley-1,2011
6,Lyle Fitte,6,12,81,6.8,0,12,60,5.0,0,24,141,5.9,0,louisiana-tech,/cfb/players/lyle-fitte-1,lyle-fitte-1,2011
7,Quinton Patton,13,10,42,4.2,0,79,1202,15.2,11,89,1244,14.0,11,louisiana-tech,/cfb/players/quinton-patton-1,quinton-patton-1,2011
8,Tyrone Duplessis,2,7,-3,-0.4,0,,,,,7,-3,-0.4,0,louisiana-tech,/cfb/players/tyrone-duplessis-1,tyrone-duplessis-1,2011
9,Rickey Courtney,2,4,5,1.3,0,,,,,4,5,1.3,0,louisiana-tech,/cfb/players/rickey-courtney-1,rickey-courtney-1,2011
10,Brock Waters,3,4,-8,-2.0,0,,,,,4,-8,-2.0,0,louisiana-tech,/cfb/players/brock-waters-1,brock-waters-1,2011
11,Richie Casey,13,2,18,9.0,1,19,213,11.2,1,21,231,11.0,2,louisiana-tech,/cfb/players/richie-casey-1,richie-casey-1,2011
12,Taulib Ikharo,13,2,5,2.5,0,54,537,9.9,4,56,542,9.7,4,louisiana-tech,/cfb/players/taulib-ikharo-1,taulib-ikharo-1,2011
13,Myles White,10,,,,,30,414,13.8,3,30,414,13.8,3,louisiana-tech,/cfb/players/myles-white-2,myles-white-2,2011
14,David Gru,13,,,,,26,339,13.0,1,26,339,13.0,1,louisiana-tech,/cfb/players/david-gru-1,david-gru-1,2011
15,Andrew Guillot,8,,,,,12,118,9.8,0,12,118,9.8,0,louisiana-tech,/cfb/players/andrew-guillot-1,andrew-guillot-1,2011
16,Jacarri Jackson,11,,,,,6,62,10.3,0,6,62,10.3,0,louisiana-tech,/cfb/players/jacarri-jackson-1,jacarri-jackson-1,2011
17,Malon Lee,8,,,,,2,11,5.5,0,2,11,5.5,0,louisiana-tech,/cfb/players/malon-lee-1,malon-lee-1,2011
18,Matt Broha,13,,,,,1,12,12.0,0,1,12,12.0,0,louisiana-tech,/cfb/players/matt-broha-1,matt-broha-1,2011
1,Kenneth Dixon,12,200,1194,6.0,27,10,35,3.5,1,210,1229,5.9,28,louisiana-tech,/cfb/players/kenneth-dixon-1,kenneth-dixon-1,2012
2,Ray Holley,11,142,740,5.2,7,34,324,9.5,1,176,1064,6.0,8,louisiana-tech,/cfb/players/ray-holley-1,ray-holley-1,2012
3,Colby Cameron,12,61,177,2.9,4,,,,,61,177,2.9,4,louisiana-tech,/cfb/players/colby-cameron-1,colby-cameron-1,2012
4,Tevin King,3,46,369,8.0,5,5,47,9.4,0,51,416,8.2,5,louisiana-tech,/cfb/players/tevin-king-1,tevin-king-1,2012
5,Hunter Lee,12,31,162,5.2,3,31,398,12.8,2,62,560,9.0,5,louisiana-tech,/cfb/players/hunter-lee-1,hunter-lee-1,2012
6,Brandon Davis,3,21,112,5.3,0,,,,,21,112,5.3,0,louisiana-tech,/cfb/players/brandon-davis-5,brandon-davis-5,2012
7,Rickey Courtney,1,2,8,4.0,0,,,,,2,8,4.0,0,louisiana-tech,/cfb/players/rickey-courtney-1,rickey-courtney-1,2012
8,Zach Griffith,2,2,-2,-1.0,1,,,,,2,-2,-1.0,1,louisiana-tech,/cfb/players/zach-griffith-1,zach-griffith-1,2012
9,Tarik Hakmi,1,1,11,11.0,0,,,,,1,11,11.0,0,louisiana-tech,/cfb/players/tarik-hakmi-1,tarik-hakmi-1,2012
10,Andrew Guillot,11,1,9,9.0,0,19,174,9.2,0,20,183,9.2,0,louisiana-tech,/cfb/players/andrew-guillot-1,andrew-guillot-1,2012
11,Quinton Patton,12,1,-5,-5.0,0,104,1392,13.4,13,105,1387,13.2,13,louisiana-tech,/cfb/players/quinton-patton-1,quinton-patton-1,2012
12,D.J. Banks,12,,,,,33,434,13.2,2,33,434,13.2,2,louisiana-tech,/cfb/players/dj-banks-1,dj-banks-1,2012
13,Myles White,12,,,,,56,718,12.8,6,56,718,12.8,6,louisiana-tech,/cfb/players/myles-white-2,myles-white-2,2012
14,Jon Greenwalt,12,,,,,24,210,8.8,2,24,210,8.8,2,louisiana-tech,/cfb/players/jon-greenwalt-1,jon-greenwalt-1,2012
15,David Gru,12,,,,,16,200,12.5,0,16,200,12.5,0,louisiana-tech,/cfb/players/david-gru-1,david-gru-1,2012
16,Richie Casey,12,,,,,14,119,8.5,0,14,119,8.5,0,louisiana-tech,/cfb/players/richie-casey-1,richie-casey-1,2012
17,R.P. Stuart,11,,,,,12,77,6.4,4,12,77,6.4,4,louisiana-tech,/cfb/players/rp-stuart-1,rp-stuart-1,2012
18,Malon Lee,12,,,,,3,41,13.7,2,3,41,13.7,2,louisiana-tech,/cfb/players/malon-lee-1,malon-lee-1,2012
19,Jacarri Jackson,4,,,,,3,33,11.0,0,3,33,11.0,0,louisiana-tech,/cfb/players/jacarri-jackson-1,jacarri-jackson-1,2012
20,Adairius Barnes,5,,,,,1,7,7.0,0,1,7,7.0,0,louisiana-tech,/cfb/players/adairius-barnes-1,adairius-barnes-1,2012
1,Kenneth Dixon,10,151,917,6.1,4,14,85,6.1,1,165,1002,6.1,5,louisiana-tech,/cfb/players/kenneth-dixon-1,kenneth-dixon-1,2013
2,Tevin King,9,93,539,5.8,1,8,56,7.0,0,101,595,5.9,1,louisiana-tech,/cfb/players/tevin-king-1,tevin-king-1,2013
3,Ryan Higgins,9,62,19,0.3,3,,,,,62,19,0.3,3,louisiana-tech,/cfb/players/ryan-higgins-1,ryan-higgins-1,2013
4,Blake Martin,10,54,267,4.9,2,14,74,5.3,0,68,341,5.0,2,louisiana-tech,/cfb/players/blake-martin-1,blake-martin-1,2013
5,Marlon Seets,5,12,65,5.4,1,1,7,7.0,0,13,72,5.5,1,louisiana-tech,/cfb/players/marlon-seets-1,marlon-seets-1,2013
6,Scotty Young,7,12,2,0.2,0,,,,,12,2,0.2,0,louisiana-tech,/cfb/players/scotty-young-1,scotty-young-1,2013
7,Paul Harris,3,8,28,3.5,0,,,,,8,28,3.5,0,louisiana-tech,/cfb/players/paul-harris-2,paul-harris-2,2013
8,D.J. Banks,11,7,46,6.6,0,36,262,7.3,0,43,308,7.2,0,louisiana-tech,/cfb/players/dj-banks-1,dj-banks-1,2013
9,Andrew Guillot,8,4,29,7.3,2,26,320,12.3,2,30,349,11.6,4,louisiana-tech,/cfb/players/andrew-guillot-1,andrew-guillot-1,2013
10,Hunter Lee,9,3,8,2.7,1,16,191,11.9,1,19,199,10.5,2,louisiana-tech,/cfb/players/hunter-lee-1,hunter-lee-1,2013
11,Logan McPherson,12,1,5,5.0,0,,,,,1,5,5.0,0,louisiana-tech,/cfb/players/logan-mcpherson-1,logan-mcpherson-1,2013
12,Sterling Griffin,12,,,,,33,357,10.8,2,33,357,10.8,2,louisiana-tech,/cfb/players/sterling-griffin-3,sterling-griffin-3,2013
13,Richie Casey,11,,,,,29,313,10.8,0,29,313,10.8,0,louisiana-tech,/cfb/players/richie-casey-1,richie-casey-1,2013
14,Trent Taylor,10,,,,,28,260,9.3,2,28,260,9.3,2,louisiana-tech,/cfb/players/trent-taylor-2,trent-taylor-2,2013
15,Jon Greenwalt,12,,,,,26,227,8.7,1,26,227,8.7,1,louisiana-tech,/cfb/players/jon-greenwalt-1,jon-greenwalt-1,2013
16,Jaydrick Declouette,6,,,,,12,130,10.8,0,12,130,10.8,0,louisiana-tech,/cfb/players/jaydrick-declouette-1,jaydrick-declouette-1,2013
17,Eddie Johnson,3,,,,,4,65,16.3,0,4,65,16.3,0,louisiana-tech,/cfb/players/eddie-johnson-5,eddie-johnson-5,2013
18,Jacarri Jackson,4,,,,,4,63,15.8,1,4,63,15.8,1,louisiana-tech,/cfb/players/jacarri-jackson-1,jacarri-jackson-1,2013
19,Lyle Fitte,8,,,,,2,16,8.0,0,2,16,8.0,0,louisiana-tech,/cfb/players/lyle-fitte-1,lyle-fitte-1,2013
20,Conner Smith,4,,,,,1,9,9.0,0,1,9,9.0,0,louisiana-tech,/cfb/players/conner-smith-2,conner-smith-2,2013
1,Kenneth Dixon,14,253,1299,5.1,22,30,385,12.8,6,283,1684,6.0,28,louisiana-tech,/cfb/players/kenneth-dixon-1,kenneth-dixon-1,2014
2,Jarred Craft,12,83,294,3.5,4,2,15,7.5,0,85,309,3.6,4,louisiana-tech,/cfb/players/jarred-craft-1,jarred-craft-1,2014
3,Cody Sokol,14,53,44,0.8,2,1,3,3.0,0,54,47,0.9,2,louisiana-tech,/cfb/players/cody-sokol-1,cody-sokol-1,2014
4,Blake Martin,8,31,195,6.3,1,4,16,4.0,0,35,211,6.0,1,louisiana-tech,/cfb/players/blake-martin-1,blake-martin-1,2014
5,Tevin King,11,21,101,4.8,0,3,44,14.7,0,24,145,6.0,0,louisiana-tech,/cfb/players/tevin-king-1,tevin-king-1,2014
6,Carlos Henderson,12,13,72,5.5,0,29,569,19.6,4,42,641,15.3,4,louisiana-tech,/cfb/players/carlos-henderson-1,carlos-henderson-1,2014
7,Marlon Seets,5,7,14,2.0,1,,,,,7,14,2.0,1,louisiana-tech,/cfb/players/marlon-seets-1,marlon-seets-1,2014
8,Hunter Lee,11,5,18,3.6,0,29,338,11.7,3,34,356,10.5,3,louisiana-tech,/cfb/players/hunter-lee-1,hunter-lee-1,2014
9,Ryan Higgins,5,5,17,3.4,0,,,,,5,17,3.4,0,louisiana-tech,/cfb/players/ryan-higgins-1,ryan-higgins-1,2014
10,Marcus Gaines,6,3,18,6.0,0,8,82,10.3,1,11,100,9.1,1,louisiana-tech,/cfb/players/marcus-gaines-1,marcus-gaines-1,2014
11,Taylor Burch,5,2,17,8.5,1,,,,,2,17,8.5,1,louisiana-tech,/cfb/players/taylor-burch-1,taylor-burch-1,2014
12,Jay Gafford,1,2,16,8.0,0,,,,,2,16,8.0,0,louisiana-tech,/cfb/players/jay-gafford-1,jay-gafford-1,2014
13,Boston Scott,1,1,3,3.0,0,,,,,1,3,3.0,0,louisiana-tech,/cfb/players/boston-scott-1,boston-scott-1,2014
14,Ricky Jones,4,1,1,1.0,0,2,24,12.0,0,3,25,8.3,0,louisiana-tech,/cfb/players/ricky-jones-2,ricky-jones-2,2014
15,Trent Taylor,14,,,,,64,834,13.0,9,64,834,13.0,9,louisiana-tech,/cfb/players/trent-taylor-2,trent-taylor-2,2014
16,Paul Turner,12,,,,,42,514,12.2,4,42,514,12.2,4,louisiana-tech,/cfb/players/paul-turner-3,paul-turner-3,2014
17,Sterling Griffin,9,,,,,29,408,14.1,2,29,408,14.1,2,louisiana-tech,/cfb/players/sterling-griffin-3,sterling-griffin-3,2014
18,Marlon Watts,3,,,,,9,106,11.8,0,9,106,11.8,0,louisiana-tech,/cfb/players/marlon-watts-1,marlon-watts-1,2014
19,Conner Smith,6,,,,,7,52,7.4,0,7,52,7.4,0,louisiana-tech,/cfb/players/conner-smith-2,conner-smith-2,2014
20,Terome Grant,5,,,,,4,51,12.8,0,4,51,12.8,0,louisiana-tech,/cfb/players/terome-grant-1,terome-grant-1,2014
21,Josh Gaston,3,,,,,3,47,15.7,1,3,47,15.7,1,louisiana-tech,/cfb/players/josh-gaston-1,josh-gaston-1,2014
22,Dejuawn Oliver,1,,,,,2,35,17.5,0,2,35,17.5,0,louisiana-tech,/cfb/players/dejuawn-oliver-1,dejuawn-oliver-1,2014
23,Eddie Johnson,1,,,,,1,9,9.0,0,1,9,9.0,0,louisiana-tech,/cfb/players/eddie-johnson-5,eddie-johnson-5,2014
24,Andy McAlindon,1,,,,,1,-1,-1.0,0,1,-1,-1.0,0,louisiana-tech,/cfb/players/andy-mcalindon-1,andy-mcalindon-1,2014
1,Kenneth Dixon,11,198,1073,5.4,19,33,464,14.1,7,231,1537,6.7,26,louisiana-tech,/cfb/players/kenneth-dixon-1,kenneth-dixon-1,2015
2,Jeff Driskel,13,92,323,3.5,5,,,,,92,323,3.5,5,louisiana-tech,/cfb/players/jeff-driskel-1,jeff-driskel-1,2015
3,Jarred Craft,8,58,230,4.0,1,9,60,6.7,1,67,290,4.3,2,louisiana-tech,/cfb/players/jarred-craft-1,jarred-craft-1,2015
4,Boston Scott,9,34,275,8.1,0,1,1,1.0,0,35,276,7.9,0,louisiana-tech,/cfb/players/boston-scott-1,boston-scott-1,2015
5,Blake Martin,9,20,80,4.0,1,2,14,7.0,0,22,94,4.3,1,louisiana-tech,/cfb/players/blake-martin-1,blake-martin-1,2015
6,Ryan Higgins,7,9,27,3.0,0,,,,,9,27,3.0,0,louisiana-tech,/cfb/players/ryan-higgins-1,ryan-higgins-1,2015
7,Carlos Henderson,11,5,54,10.8,0,36,774,21.5,5,41,828,20.2,5,louisiana-tech,/cfb/players/carlos-henderson-1,carlos-henderson-1,2015
8,Ricky Jones,5,3,8,2.7,1,2,25,12.5,0,5,33,6.6,1,louisiana-tech,/cfb/players/ricky-jones-2,ricky-jones-2,2015
9,Jaquis Dancy,11,2,2,1.0,0,1,30,30.0,0,3,32,10.7,0,louisiana-tech,/cfb/players/jaquis-dancy-1,jaquis-dancy-1,2015
10,Paul Turner,11,1,7,7.0,0,45,657,14.6,3,46,664,14.4,3,louisiana-tech,/cfb/players/paul-turner-3,paul-turner-3,2015
11,Jonathan Barnes,13,1,6,6.0,0,,,,,1,6,6.0,0,louisiana-tech,/cfb/players/jonathan-barnes-1,jonathan-barnes-1,2015
12,Kameron McKnight,10,1,2,2.0,0,21,264,12.6,0,22,266,12.1,0,louisiana-tech,/cfb/players/kameron-mcknight-1,kameron-mcknight-1,2015
13,Marcus Gaines,9,1,2,2.0,0,17,315,18.5,2,18,317,17.6,2,louisiana-tech,/cfb/players/marcus-gaines-1,marcus-gaines-1,2015
14,Marlon Seets,3,1,2,2.0,0,1,11,11.0,0,2,13,6.5,0,louisiana-tech,/cfb/players/marlon-seets-1,marlon-seets-1,2015
15,Trent Taylor,13,,,,,99,1282,12.9,9,99,1282,12.9,9,louisiana-tech,/cfb/players/trent-taylor-2,trent-taylor-2,2015
16,Marlon Watts,8,,,,,16,144,9.0,1,16,144,9.0,1,louisiana-tech,/cfb/players/marlon-watts-1,marlon-watts-1,2015
17,Sanford Seay,2,,,,,4,50,12.5,0,4,50,12.5,0,louisiana-tech,/cfb/players/sanford-seay-1,sanford-seay-1,2015
18,Conner Smith,2,,,,,4,45,11.3,0,4,45,11.3,0,louisiana-tech,/cfb/players/conner-smith-2,conner-smith-2,2015
19,Grant Childress,3,,,,,3,21,7.0,0,3,21,7.0,0,louisiana-tech,/cfb/players/grant-childress-1,grant-childress-1,2015
20,Dejuawn Oliver,2,,,,,1,37,37.0,0,1,37,37.0,0,louisiana-tech,/cfb/players/dejuawn-oliver-1,dejuawn-oliver-1,2015
1,Jarred Craft,14,191,1074,5.6,9,42,340,8.1,4,233,1414,6.1,13,louisiana-tech,/cfb/players/jarred-craft-1,jarred-craft-1,2016
2,Ryan Higgins,13,88,277,3.1,4,,,,,88,277,3.1,4,louisiana-tech,/cfb/players/ryan-higgins-1,ryan-higgins-1,2016
3,Boston Scott,14,70,515,7.4,6,11,125,11.4,0,81,640,7.9,6,louisiana-tech,/cfb/players/boston-scott-1,boston-scott-1,2016
4,J'mar Smith,6,17,62,3.6,2,,,,,17,62,3.6,2,louisiana-tech,/cfb/players/jmar-smith-1,jmar-smith-1,2016
5,Kameron McKnight,13,15,32,2.1,7,19,288,15.2,3,34,320,9.4,10,louisiana-tech,/cfb/players/kameron-mcknight-1,kameron-mcknight-1,2016
6,Carlos Henderson,13,14,133,9.5,2,82,1535,18.7,19,96,1668,17.4,21,louisiana-tech,/cfb/players/carlos-henderson-1,carlos-henderson-1,2016
7,Rhashid Bonnette,8,4,27,6.8,0,19,183,9.6,0,23,210,9.1,0,louisiana-tech,/cfb/players/rhashid-bonnette-1,rhashid-bonnette-1,2016
